word,normalized_word,dataset,original_label,video_path,original_filename,signer,split,fps,resolution,duration,license,paper,repository,download_url,sha256,phash,quality_score,duplicate_status,review_status
friend,friend,INCLUDE,friend,ISL_DATASET\friend\friend__INCLUDE__00562__MVI_5299.mp4,MVI_5299.MOV,include_MVI_5299,,30.0,854x480,1.966016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,acc64698a229582407c441c8010c0726a325bc4b698b92b80d2f984e80505710,7f7f7767e7240000,1.0,unique,accepted
friend,friend,INCLUDE,friend,ISL_DATASET\friend\friend__INCLUDE__00563__MVI_5300.mp4,MVI_5300.MOV,include_MVI_5300,,30.0,854x480,2.066016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,8e9e0e79fdb54d1b44fd991cff1e5905afc81a4a631cdfda90b48dee043ee835,7f7f7767e7240000,1.0,unique,accepted
friend,friend,INCLUDE,friend,ISL_DATASET\friend\friend__INCLUDE__00564__MVI_5301.mp4,MVI_5301.MOV,include_MVI_5301,,30.0,854x480,2.466016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,c6522b1ed6ade6f5c5ddfdf255736978ac03af90354289c28da8545734426f28,7f7f7767e7260000,1.0,unique,accepted
friend,friend,INCLUDE,friend,ISL_DATASET\friend\friend__INCLUDE__00565__MVI_8648.mp4,MVI_8648.MP4,include_MVI_8648,,30.0,854x480,2.366016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,e6fc84aad70a633fb1bf9a827045ee9843faddf77f8643950439fb128127c1f9,7f7f7f6767360000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00566__MVI_0029.mp4,MVI_0029.MOV,include_MVI_0029,,30.0,854x480,2.533008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,2d514421e048da47b8a8b743c63ae8970e273bb0ef3e4a66fd050e99ec0a8188,fefee6e6f6f00000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00567__MVI_0030.mp4,MVI_0030.MOV,include_MVI_0030,,30.0,854x480,2.966016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,2ed2c61719766b52446bcd48bdf3c8975d9012967738b38378d954dc3f0f0086,fefee6e6f6f00000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00568__MVI_0031.mp4,MVI_0031.MOV,include_MVI_0031,,30.0,854x480,2.6,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,7ba3673a03bafddf76490ff5cd5cc00a624e6056303d0c231c39a7f2ebc7832a,feeee6e6f6f00000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00569__MVI_0032.mp4,MVI_0032.MOV,include_MVI_0032,,30.0,854x480,2.433008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,9a49b2b62cc3726dfa4c909a78cf9a4e52f1b229801f95a2a9149a3e5896071c,fefee6e6f6f00000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00570__MVI_0037.mp4,MVI_0037.MOV,include_MVI_0037,,30.0,854x480,1.966016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,a8d390d875c6ec837e4180fae8210268a8ca5da3c5b57e91d0f9dc6d962f97d6,7f7f7767f7644080,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00571__MVI_0038.mp4,MVI_0038.MOV,include_MVI_0038,,30.0,854x480,2.233008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,47b0b4fd074099c78afa77cc5d847317ae2cc39331883865dd54f4dd704a9bb4,7f7f7767e7644080,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00572__MVI_0039.mp4,MVI_0039.MOV,include_MVI_0039,,30.0,854x480,2.066016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,300a9e6e69bc7131cc99354c1b6000a56a9441b4a0978d10dd61a8cb167cd7c9,7f7f7767e7644080,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00573__MVI_0089.mp4,MVI_0089.MOV,include_MVI_0089,,30.0,854x480,2.733008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,7259eca5cbeb344183a22c09ec8640b8460439d0a9f637d4fa01862d23c844a3,7f7f7f6f67660000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00574__MVI_0090.mp4,MVI_0090.MOV,include_MVI_0090,,30.0,854x480,2.766016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,4eac54cdcd41f1cfbd5513c42cc7c68916991ef30a432a0bb7cfc850badb468e,7f7f6f6767620000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00575__MVI_0091.mp4,MVI_0091.MOV,include_MVI_0091,,30.0,854x480,3.2,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,b6e698d04af7f643226602ea5536f6af5ec00e89cdac8d5fe1cdc1d7601a2140,7f7f7f6f67620000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00576__MVI_9914.mp4,MVI_9914.MOV,include_MVI_9914,,30.0,854x480,2.133008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,8c3bf055f6c7994ef306cf7248f60ab9d9c4a5df5b6c8b2e88e39e12fc5601e6,7f7f7f67e7260000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00577__MVI_9915.mp4,MVI_9915.MOV,include_MVI_9915,,30.0,854x480,2.066016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,603ab0f6b43bc6f7925d0cc32cbcb13c8141d5fd9a0c98c8fff3382ee0d42276,7f7f7f67e7260000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00578__MVI_9916.mp4,MVI_9916.MOV,include_MVI_9916,,30.0,854x480,2.0,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,05034a8a015178239fdec5cfe2eaef1d9812f982333369442d94ccc99e6c2a94,7f7f7f67e7260000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00579__MVI_9917.mp4,MVI_9917.MOV,include_MVI_9917,,30.0,854x480,1.966016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,e9ce04cfc3845b45614d0fd6845772dd91bf0a7939bf0d29b15491d38f2f7e40,7f7f7f67e7260000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00580__MVI_9954.mp4,MVI_9954.MOV,include_MVI_9954,,30.0,854x480,2.766016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,495feded7769783f13377fa9b496bbde19aa388d33ff7df47ab1fb866139d698,feeeeee6e6e60000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00581__MVI_9955.mp4,MVI_9955.MOV,include_MVI_9955,,30.0,854x480,3.366016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,0503ebd2f6f5ddde626a48c61f37612850928aa5db80e7493a3221f63cca2790,feeeeee6e6e60000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00582__MVI_9956.mp4,MVI_9956.MOV,include_MVI_9956,,30.0,854x480,3.033333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,4aeba419d74d84dd5e0fb14d752718454acfd4aa504322b5f071a79814e6e622,fefeeee6f6e60000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00583__MVI_9957.mp4,MVI_9957.MOV,include_MVI_9957,,30.0,854x480,3.166667,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,a62a9d7561809e5f64deb9e8dbc8d206e1d4feae874516cbc5e29974b9ce5702,feeeeee6e6e60000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00584__MVI_9982.mp4,MVI_9982.MOV,include_MVI_9982,,30.0,854x480,2.033333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,2e99985f66c072210b69b2ae3d6f7c0c3b6bf6fcf4ee8ac822d49ed3acc83c2b,7f7f6f67e7664000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00585__MVI_9983.mp4,MVI_9983.MOV,include_MVI_9983,,30.0,854x480,2.133333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,8bf4c9285836af12e75978a311bc87184611a95cebb3d8564218eac10a9f3d2c,7f7f6f67e7664000,1.0,unique,accepted
hello,hello,INCLUDE,hello,ISL_DATASET\hello\hello__INCLUDE__00586__MVI_9984.mp4,MVI_9984.MOV,include_MVI_9984,,30.0,854x480,1.866667,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,53d5f670b880c91c3e769aea21ea762dbb8986ed580619d56c85e87d81167db5,7f7f6f67e7664080,1.0,unique,accepted
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00587__MVI_0037.mp4,MVI_0037.MOV,include_MVI_0037,,30.0,854x480,2.933008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,4b211f90901803ef107348e161c829ac09c853d90dd0d9b9f24bcaf2aa9c07c7,fefee6e6e6e00000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00588__MVI_0038.mp4,MVI_0038.MOV,include_MVI_0038,,30.0,854x480,3.366016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,75d3a3960962c8b6cff22433dbe63c8e92a89f16bf4614542c82ebe2507bcc0c,fefee6e6e6e00000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00589__MVI_0039.mp4,MVI_0039.MOV,include_MVI_0039,,30.0,854x480,3.166016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,171670eb40f419ae4c238e52ae6ce0b2f97be7cffeaaa323e1d2a184ee33bf02,feeee6e6e6e00000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00590__MVI_0040.mp4,MVI_0040.MOV,include_MVI_0040,,30.0,854x480,3.2,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,5cf84fee617a8de324057e2ec3894794f9b8d5afbc7d691018476409976050bf,fefee6e6e6e00000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00591__MVI_0043.mp4,MVI_0043.MOV,include_MVI_0043,,30.0,854x480,2.233333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,8dacb2669f959b74aea888c90d6d36ca966d80321c1263d0da04db81ed61e96e,7f7f7767e7744080,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00592__MVI_0044.mp4,MVI_0044.MOV,include_MVI_0044,,30.0,854x480,2.333008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,bbccc07e3b9d8c77d085d358d67a25b1acab4d7dc997751fb4328cff1b33e853,7f777767f7744080,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00593__MVI_0045.mp4,MVI_0045.MOV,include_MVI_0045,,30.0,854x480,2.533333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,569343011d192cbdac3d7a89dae8d62c0928fe2f048b9cdc0ab904fec1154336,7f777767f7744080,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00594__MVI_0095.mp4,MVI_0095.MOV,include_MVI_0095,,30.0,854x480,2.533008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,6163bcbdd2c7f818dfb85c4bc2ac1a5237ad560b117306ce7e9cfd809af39174,7f7f7f6767620000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00595__MVI_0096.mp4,MVI_0096.MOV,include_MVI_0096,,30.0,854x480,3.266016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,b223b3c68ee5992b7cd9616c48e2e179b554af73fd685a8904b9563a97d08213,7f7f7f6767620000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00596__MVI_0097.mp4,MVI_0097.MOV,include_MVI_0097,,30.0,854x480,3.466016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,67b227eea723d4ca5042d9ec558581cdb639f6c3159e4ed7a918340eac2d7020,7f7f6f6f67660000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00597__MVI_9923.mp4,MVI_9923.MOV,include_MVI_9923,,30.0,854x480,2.166016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,392c82f6bc90e86521656a594160b533961a558dfdc6025b5ba9a5a6a9bff337,7f7f7f67e7260000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00598__MVI_9924.mp4,MVI_9924.MOV,include_MVI_9924,,30.0,854x480,2.2,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,49280e0ead3312fe38cb3780016b4b73372ea5ed70a3216a2b608250b7a9bb4e,7f7f7f67e7260000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00599__MVI_9925.mp4,MVI_9925.MOV,include_MVI_9925,,30.0,854x480,2.133333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,efa59fa5fe2a71c37703fce1cea3a9071255b64181e0c36613c1a70719d9b877,7f7f7f67e7260000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00600__MVI_9926.mp4,MVI_9926.MOV,include_MVI_9926,,30.0,854x480,2.033008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,2e1f9b50d05d8b4218858a2ae7e95d2de3e456b7af82283fe2088f90ce7aea5f,7f7f7f67e7260000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00601__MVI_9963.mp4,MVI_9963.MOV,include_MVI_9963,,30.0,854x480,3.033008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,3b89f8c04e38239535fe9110ec33fc0cf033822c8d239cf266c7758205e0a7a7,fefefee6e6e60000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00602__MVI_9964.mp4,MVI_9964.MOV,include_MVI_9964,,30.0,854x480,3.433333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,53b751a6d9dde09d686c18e0d52aa03b7197715f499240de6972aab3198acad6,fefefee6e6e60000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00603__MVI_9965.mp4,MVI_9965.MOV,include_MVI_9965,,30.0,854x480,3.133008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,d7e89ebfb37d10d4565d0c0ea80bce98971fbdb966d1adfb8787e48f51d1e79e,fefee6e6e6e60000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00604__MVI_9966.mp4,MVI_9966.MOV,include_MVI_9966,,30.0,854x480,2.866016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,20b4992df9d7fa16c2f1d57456664f6ffda5192be409666fdb14dfae6a39993c,fefee6e6e6e60000,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00605__MVI_9988.mp4,MVI_9988.MOV,include_MVI_9988,,30.0,854x480,2.133008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,9ae03bcefd35bde0d2d4928415070a170ee159c8dee9301eb9055025efdcf510,7f7f7767e7664080,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00606__MVI_9989.mp4,MVI_9989.MOV,include_MVI_9989,,30.0,854x480,2.4,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,7211017d13c400fed2bbd9efc8215dc7e55bb1651b45eb18d2b87b415f451a6f,7f7f6f67e7664080,1.0,unique,Needs Manual Review
okay,okay,INCLUDE,alright,ISL_DATASET\okay\okay__INCLUDE__00607__MVI_9990.mp4,MVI_9990.MOV,include_MVI_9990,,30.0,854x480,2.166667,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,9522814628149f5783f4336e41219cd7d4643b80204bbcef374710d0721d8beb,7f7f7767e7664080,1.0,unique,Needs Manual Review
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00608__MVI_0006.mp4,MVI_0006.MOV,include_MVI_0006,,30.0,854x480,2.133008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,4c46b72d1d2647723f00c384914ddd3c4c92671c295266d657ced66d3d8263dd,7f7f7767e7664080,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00609__MVI_0007.mp4,MVI_0007.MOV,include_MVI_0007,,30.0,854x480,2.233333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,1f6a869d72a8a2f714dd87c8763850519b32f2acb5645b69608264ad99e993cb,7f7f7767e7664080,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00610__MVI_0008.mp4,MVI_0008.MOV,include_MVI_0008,,30.0,854x480,2.266016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,06c8039cc2e73ec022ca6fb15b6941e1d72bc797b38cbba30389a9bf06cc2624,7f7f7767e7664080,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00611__MVI_0058.mp4,MVI_0058.MOV,include_MVI_0058,,30.0,854x480,2.4,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,2acd0d912ed6b19d265ae0414ce52a5573a76fca42475a4a6f57c58c9af84093,7f7f7767e7660080,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00612__MVI_0059.mp4,MVI_0059.MOV,include_MVI_0059,,30.0,854x480,2.233008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,99b92906ead8080a47486873766c7543dd06dd60ecb686631ec84389c6435d65,7f7f7767e7664080,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00613__MVI_0060.mp4,MVI_0060.MOV,include_MVI_0060,,30.0,854x480,2.233333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,633138c7197fdf1ba9abf2c91b77a22a4f81f88b4e64667368a315451bf3a05a,7f7f7767e7664080,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00614__MVI_0060_.mp4,MVI_0060_.MOV,include_MVI_0060_,,30.0,854x480,3.233008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,ba06a6d1a44a0f715384df6623a1faddf4a667afaf983e826d41c59b9b668a7c,eefee6e6e6e00000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00615__MVI_0061.mp4,MVI_0061.MOV,include_MVI_0061,,30.0,854x480,3.266016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,23b58ecbae3500623dd49e9de990c58a4526e738995eb17754f00a7f1a6f7bea,eefee6e6e6e00000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00616__MVI_0062.mp4,MVI_0062.MOV,include_MVI_0062,,30.0,854x480,3.166016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,b533ac35d5a0711f9663c098d51bcf65e1c4388b9572eff7c21ea32ca2afb87b,eeeee6e6e6e00000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00617__MVI_0063.mp4,MVI_0063.MOV,include_MVI_0063,,30.0,854x480,3.433333,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,82949bf667a70648e83e838ad6b497b922523a72bdfe6c329d1a52a1670b5e83,eeeee6e6e6e00000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00618__MVI_0111.mp4,MVI_0111.MOV,include_MVI_0111,,30.0,854x480,2.466016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,63311c1079c1a1dbacd421fda7dbfd64d79cd0737b0d53e13873efa61e13359a,7f6f6f6767664000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00619__MVI_0112.mp4,MVI_0112.MOV,include_MVI_0112,,30.0,854x480,3.0,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,bccb83f4a4cacb7e68e3461d15ab51986ad0561ef234ffc2879041e359319fd1,7f6f6f6f67660000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00620__MVI_0113.mp4,MVI_0113.MOV,include_MVI_0113,,30.0,854x480,3.166016,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,4446819b4aeefa98745296ef23480750b5d008431486c580d58fdae6b0e6b32b,7f7f7f6767664000,1.0,unique,accepted
thank you,thank you,INCLUDE,thank you,ISL_DATASET\thank_you\thank_you__INCLUDE__00621__MVI_9948.mp4,MVI_9948.MOV,include_MVI_9948,,30.0,854x480,2.133008,CC-BY-4.0,https://doi.org/10.1145/3394171.3413528,https://github.com/AI4Bharat/INCLUDE,https://zenodo.org/records/4010759,8bb6556468df72d19d95ad377121934575b74f04d5a9f7d4d1df75be31ea2594,7f7f7f67e7660000,1.0,unique,accepted
